neighborhood,year,month_number,permits_count,total_construction_value,avg_construction_value,n_properties,avg_assessed_value
WINDSOR PARK,2021,12,2,530520.0,530520.0,614.0,1259693.8110749186
WINDSOR PARK,2022,1,2,80000.0,80000.0,614.0,1259693.8110749186
WINDSOR PARK,2022,3,5,819360.0,409680.0,614.0,1259693.8110749186
WINDSOR PARK,2022,4,3,0.0,,614.0,1259693.8110749186
WINDSOR PARK,2022,5,2,0.0,,614.0,1259693.8110749186
WINDSOR PARK,2022,6,4,113200.0,28300.0,614.0,1259693.8110749186
WINDSOR PARK,2022,7,3,0.0,,614.0,1259693.8110749186
WINDSOR PARK,2022,8,7,575126.0,191708.66666666666,614.0,1259693.8110749186
WINDSOR PARK,2022,9,8,28573279.0,14286639.5,614.0,1259693.8110749186
WINDSOR PARK,2022,10,2,385625.0,192812.5,614.0,1259693.8110749186
WINDSOR PARK,2022,11,7,1148303.0,191383.83333333334,614.0,1259693.8110749186
WINDSOR PARK,2022,12,7,1149751.0,287437.75,614.0,1259693.8110749186
WINDSOR PARK,2023,1,2,85000.0,85000.0,614.0,1259693.8110749186
WINDSOR PARK,2023,3,1,328250.0,328250.0,614.0,1259693.8110749186
WINDSOR PARK,2023,4,5,501750.0,501750.0,614.0,1259693.8110749186
WINDSOR PARK,2023,5,3,337000.0,168500.0,614.0,1259693.8110749186
WINDSOR PARK,2023,6,2,691500.0,345750.0,614.0,1259693.8110749186
WINDSOR PARK,2023,7,4,328375.0,164187.5,614.0,1259693.8110749186
WINDSOR PARK,2023,8,3,747625.0,373812.5,614.0,1259693.8110749186
WINDSOR PARK,2023,9,4,291120.0,291120.0,614.0,1259693.8110749186
WINDSOR PARK,2023,10,5,106500.0,35500.0,614.0,1259693.8110749186
WINDSOR PARK,2023,11,1,0.0,,614.0,1259693.8110749186
WINDSOR PARK,2024,1,7,1036875.0,518437.5,614.0,1259693.8110749186
WINDSOR PARK,2024,2,9,717500.0,179375.0,614.0,1259693.8110749186
WINDSOR PARK,2024,3,3,185000.0,185000.0,614.0,1259693.8110749186
WINDSOR PARK,2024,4,4,125000.0,125000.0,614.0,1259693.8110749186
WINDSOR PARK,2024,5,4,526750.0,263375.0,614.0,1259693.8110749186
WINDSOR PARK,2024,6,4,90000.0,90000.0,614.0,1259693.8110749186
WINDSOR PARK,2024,7,8,1459500.0,243250.0,614.0,1259693.8110749186
WINDSOR PARK,2024,8,5,417500.0,417500.0,614.0,1259693.8110749186
WINDSOR PARK,2024,9,6,895625.0,223906.25,614.0,1259693.8110749186
WINDSOR PARK,2024,10,5,97000.0,97000.0,614.0,1259693.8110749186
WINDSOR PARK,2024,11,7,1639625.0,327925.0,614.0,1259693.8110749186
WINDSOR PARK,2025,1,3,0.0,,614.0,1259693.8110749186
WINDSOR PARK,2025,2,4,780000.0,390000.0,614.0,1259693.8110749186
WINDSOR PARK,2025,3,6,384875.0,192437.5,614.0,1259693.8110749186
WINDSOR PARK,2025,4,4,1000000.0,1000000.0,614.0,1259693.8110749186
WINDSOR PARK,2025,5,1,359125.0,359125.0,614.0,1259693.8110749186
WINDSOR PARK,2025,6,6,36689275.0,12229758.333333334,614.0,1259693.8110749186
WINDSOR PARK,2025,7,5,2141500.0,1070750.0,614.0,1259693.8110749186
WINDSOR PARK,2025,8,3,15000.0,15000.0,614.0,1259693.8110749186
WINDSOR PARK,2025,9,8,2089341.0,417868.2,614.0,1259693.8110749186
WINDSOR PARK,2025,10,5,2963875.0,592775.0,614.0,1259693.8110749186
WINDSOR PARK,2025,11,7,2162750.0,540687.5,614.0,1259693.8110749186
WINDSOR PARK,2025,12,2,69000.0,69000.0,614.0,1259693.8110749186
WINTERBURN INDUSTRIAL AREA EAST,2019,1,2,295000.0,147500.0,327.0,1566290.519877676
WINTERBURN INDUSTRIAL AREA EAST,2019,2,1,90000.0,90000.0,327.0,1566290.519877676
WINTERBURN INDUSTRIAL AREA EAST,2019,3,1,1000000.0,1000000.0,327.0,1566290.519877676
WINTERBURN INDUSTRIAL AREA EAST,2019,4,2,77345.0,38672.5,327.0,1566290.519877676
WINTERBURN INDUSTRIAL AREA EAST,2019,6,1,94000.0,94000.0,327.0,1566290.519877676
WINTERBURN INDUSTRIAL AREA EAST,2019,8,2,324836.0,162418.0,327.0,1566290.519877676
WINTERBURN INDUSTRIAL AREA EAST,2019,9,1,53000.0,53000.0,327.0,1566290.519877676
WINTERBURN INDUSTRIAL AREA EAST,2019,12,1,125000.0,125000.0,327.0,1566290.519877676
WINTERBURN INDUSTRIAL AREA EAST,2020,2,1,285000.0,285000.0,327.0,1566290.519877676
WINTERBURN INDUSTRIAL AREA EAST,2020,3,2,1018000.0,509000.0,327.0,1566290.519877676
WINTERBURN INDUSTRIAL AREA EAST,2020,4,3,77000.0,25666.666666666668,327.0,1566290.519877676
WINTERBURN INDUSTRIAL AREA EAST,2020,5,2,222848.0,111424.0,327.0,1566290.519877676
WINTERBURN INDUSTRIAL AREA EAST,2020,9,2,52000.0,26000.0,327.0,1566290.519877676
WINTERBURN INDUSTRIAL AREA EAST,2020,10,2,212000.0,106000.0,327.0,1566290.519877676
WINTERBURN INDUSTRIAL AREA EAST,2020,11,1,600000.0,600000.0,327.0,1566290.519877676
WINTERBURN INDUSTRIAL AREA EAST,2020,12,1,300000.0,300000.0,327.0,1566290.519877676
WINTERBURN INDUSTRIAL AREA EAST,2021,4,1,100000.0,100000.0,327.0,1566290.519877676
WINTERBURN INDUSTRIAL AREA EAST,2021,6,1,100000.0,100000.0,327.0,1566290.519877676
WINTERBURN INDUSTRIAL AREA EAST,2021,7,1,0.0,,327.0,1566290.519877676
WINTERBURN INDUSTRIAL AREA EAST,2021,11,2,30000.0,15000.0,327.0,1566290.519877676
WINTERBURN INDUSTRIAL AREA EAST,2021,12,1,86509.0,86509.0,327.0,1566290.519877676
WINTERBURN INDUSTRIAL AREA EAST,2022,3,1,150000.0,150000.0,327.0,1566290.519877676
WINTERBURN INDUSTRIAL AREA EAST,2022,4,2,135000.0,67500.0,327.0,1566290.519877676
WINTERBURN INDUSTRIAL AREA EAST,2022,5,1,118535.0,118535.0,327.0,1566290.519877676
WINTERBURN INDUSTRIAL AREA EAST,2022,6,2,10000.0,5000.0,327.0,1566290.519877676
WINTERBURN INDUSTRIAL AREA EAST,2022,7,3,6000000.0,2000000.0,327.0,1566290.519877676
WINTERBURN INDUSTRIAL AREA EAST,2022,8,1,0.0,,327.0,1566290.519877676
WINTERBURN INDUSTRIAL AREA EAST,2022,9,1,1000000.0,1000000.0,327.0,1566290.519877676
WINTERBURN INDUSTRIAL AREA EAST,2022,12,1,200000.0,200000.0,327.0,1566290.519877676
WINTERBURN INDUSTRIAL AREA EAST,2023,2,1,8000.0,8000.0,327.0,1566290.519877676
WINTERBURN INDUSTRIAL AREA EAST,2023,5,1,53959.0,53959.0,327.0,1566290.519877676
WINTERBURN INDUSTRIAL AREA EAST,2023,7,1,85000.0,85000.0,327.0,1566290.519877676
WINTERBURN INDUSTRIAL AREA EAST,2023,8,1,1769586.0,1769586.0,327.0,1566290.519877676
WINTERBURN INDUSTRIAL AREA EAST,2023,10,1,80000.0,80000.0,327.0,1566290.519877676
WINTERBURN INDUSTRIAL AREA EAST,2023,11,4,122000.0,30500.0,327.0,1566290.519877676
WINTERBURN INDUSTRIAL AREA EAST,2023,12,1,5743926.0,5743926.0,327.0,1566290.519877676
WINTERBURN INDUSTRIAL AREA EAST,2024,1,1,20000.0,20000.0,327.0,1566290.519877676
WINTERBURN INDUSTRIAL AREA EAST,2024,2,3,7060000.0,2353333.3333333335,327.0,1566290.519877676
WINTERBURN INDUSTRIAL AREA EAST,2024,5,1,25842.0,25842.0,327.0,1566290.519877676
WINTERBURN INDUSTRIAL AREA EAST,2024,6,1,7000000.0,7000000.0,327.0,1566290.519877676
WINTERBURN INDUSTRIAL AREA EAST,2024,8,2,230000.0,115000.0,327.0,1566290.519877676
WINTERBURN INDUSTRIAL AREA EAST,2024,9,1,5000.0,5000.0,327.0,1566290.519877676
WINTERBURN INDUSTRIAL AREA EAST,2024,10,5,250000.0,50000.0,327.0,1566290.519877676
WINTERBURN INDUSTRIAL AREA EAST,2024,11,1,2000000.0,2000000.0,327.0,1566290.519877676
WINTERBURN INDUSTRIAL AREA EAST,2024,12,1,1250000.0,1250000.0,327.0,1566290.519877676
WINTERBURN INDUSTRIAL AREA EAST,2025,2,1,250000.0,250000.0,327.0,1566290.519877676
WINTERBURN INDUSTRIAL AREA EAST,2025,5,1,8000.0,8000.0,327.0,1566290.519877676
WINTERBURN INDUSTRIAL AREA EAST,2025,7,1,40000.0,40000.0,327.0,1566290.519877676
WINTERBURN INDUSTRIAL AREA EAST,2025,8,2,112000.0,56000.0,327.0,1566290.519877676
WINTERBURN INDUSTRIAL AREA EAST,2025,9,2,130600.0,65300.0,327.0,1566290.519877676
WINTERBURN INDUSTRIAL AREA EAST,2025,12,1,5719105.0,5719105.0,327.0,1566290.519877676
WINTERBURN INDUSTRIAL AREA WEST,2019,4,1,30000.0,30000.0,165.0,1655554.5454545454
WINTERBURN INDUSTRIAL AREA WEST,2019,9,2,1920000.0,960000.0,165.0,1655554.5454545454
WINTERBURN INDUSTRIAL AREA WEST,2019,10,1,44000.0,44000.0,165.0,1655554.5454545454
WINTERBURN INDUSTRIAL AREA WEST,2019,12,1,155000.0,155000.0,165.0,1655554.5454545454
WINTERBURN INDUSTRIAL AREA WEST,2020,3,1,20000.0,20000.0,165.0,1655554.5454545454
WINTERBURN INDUSTRIAL AREA WEST,2020,9,1,21000.0,21000.0,165.0,1655554.5454545454
WINTERBURN INDUSTRIAL AREA WEST,2021,3,1,30000.0,30000.0,165.0,1655554.5454545454
WINTERBURN INDUSTRIAL AREA WEST,2021,4,2,146264.0,73132.0,165.0,1655554.5454545454
WINTERBURN INDUSTRIAL AREA WEST,2021,7,1,20000.0,20000.0,165.0,1655554.5454545454
WINTERBURN INDUSTRIAL AREA WEST,2022,2,1,500000.0,500000.0,165.0,1655554.5454545454
WINTERBURN INDUSTRIAL AREA WEST,2022,8,4,140000.0,35000.0,165.0,1655554.5454545454
WINTERBURN INDUSTRIAL AREA WEST,2022,10,1,2000000.0,2000000.0,165.0,1655554.5454545454
WINTERBURN INDUSTRIAL AREA WEST,2023,1,2,43503.0,21751.5,165.0,1655554.5454545454
WINTERBURN INDUSTRIAL AREA WEST,2023,3,1,0.0,,165.0,1655554.5454545454
WINTERBURN INDUSTRIAL AREA WEST,2023,4,1,20000.0,20000.0,165.0,1655554.5454545454
WINTERBURN INDUSTRIAL AREA WEST,2023,6,1,15000.0,15000.0,165.0,1655554.5454545454
WINTERBURN INDUSTRIAL AREA WEST,2023,8,1,4650000.0,4650000.0,165.0,1655554.5454545454
WINTERBURN INDUSTRIAL AREA WEST,2023,12,2,50000.0,25000.0,165.0,1655554.5454545454
WINTERBURN INDUSTRIAL AREA WEST,2024,1,2,300000.0,300000.0,165.0,1655554.5454545454
WINTERBURN INDUSTRIAL AREA WEST,2024,4,1,2000.0,2000.0,165.0,1655554.5454545454
WINTERBURN INDUSTRIAL AREA WEST,2024,6,2,412598.0,206299.0,165.0,1655554.5454545454
WINTERBURN INDUSTRIAL AREA WEST,2024,10,1,5200.0,5200.0,165.0,1655554.5454545454
WINTERBURN INDUSTRIAL AREA WEST,2024,11,1,15000.0,15000.0,165.0,1655554.5454545454
WINTERBURN INDUSTRIAL AREA WEST,2025,1,1,1000.0,1000.0,165.0,1655554.5454545454
WINTERBURN INDUSTRIAL AREA WEST,2025,3,1,65494.0,65494.0,165.0,1655554.5454545454
WINTERBURN INDUSTRIAL AREA WEST,2025,5,1,485000.0,485000.0,165.0,1655554.5454545454
WINTERBURN INDUSTRIAL AREA WEST,2025,7,3,415000.0,138333.33333333334,165.0,1655554.5454545454
WINTERBURN INDUSTRIAL AREA WEST,2025,9,1,300000.0,300000.0,165.0,1655554.5454545454
WINTERBURN INDUSTRIAL AREA WEST,2025,10,1,1300000.0,1300000.0,165.0,1655554.5454545454
WOODCROFT,2019,1,1,5000.0,5000.0,811.0,581518.4956843404
WOODCROFT,2019,2,2,4548588.0,2274294.0,811.0,581518.4956843404
WOODCROFT,2019,3,2,315720.0,315720.0,811.0,581518.4956843404
WOODCROFT,2019,4,3,30000.0,30000.0,811.0,581518.4956843404
WOODCROFT,2019,5,2,0.0,,811.0,581518.4956843404
WOODCROFT,2019,6,2,0.0,,811.0,581518.4956843404
WOODCROFT,2019,7,6,318440.0,79610.0,811.0,581518.4956843404
WOODCROFT,2019,8,2,1115000.0,557500.0,811.0,581518.4956843404
WOODCROFT,2019,9,1,100000.0,100000.0,811.0,581518.4956843404
WOODCROFT,2019,10,3,18000.0,9000.0,811.0,581518.4956843404
WOODCROFT,2019,11,2,181900.0,181900.0,811.0,581518.4956843404
WOODCROFT,2019,12,2,110000.0,55000.0,811.0,581518.4956843404
WOODCROFT,2020,1,2,48000.0,48000.0,811.0,581518.4956843404
WOODCROFT,2020,3,4,110000.0,55000.0,811.0,581518.4956843404
WOODCROFT,2020,4,1,0.0,,811.0,581518.4956843404
WOODCROFT,2020,5,4,55750.0,18583.333333333332,811.0,581518.4956843404
WOODCROFT,2020,6,5,3042900.0,760725.0,811.0,581518.4956843404
WOODCROFT,2020,7,4,251000.0,83666.66666666667,811.0,581518.4956843404
WOODCROFT,2020,8,6,850640.0,283546.6666666667,811.0,581518.4956843404
WOODCROFT,2020,9,2,0.0,,811.0,581518.4956843404
WOODCROFT,2020,10,2,0.0,,811.0,581518.4956843404
WOODCROFT,2020,11,1,11788136.0,11788136.0,811.0,581518.4956843404
WOODCROFT,2020,12,2,405037.0,202518.5,811.0,581518.4956843404
WOODCROFT,2021,1,2,34800.0,17400.0,811.0,581518.4956843404
WOODCROFT,2021,2,4,75000.0,37500.0,811.0,581518.4956843404
WOODCROFT,2021,3,1,25000.0,25000.0,811.0,581518.4956843404
WOODCROFT,2021,4,5,609000.0,203000.0,811.0,581518.4956843404
WOODCROFT,2021,5,3,97440.0,48720.0,811.0,581518.4956843404
WOODCROFT,2021,6,3,4348000.0,2174000.0,811.0,581518.4956843404
WOODCROFT,2021,7,5,111200.0,37066.666666666664,811.0,581518.4956843404
WOODCROFT,2021,8,4,0.0,,811.0,581518.4956843404
WOODCROFT,2021,9,5,100000.0,33333.333333333336,811.0,581518.4956843404
WOODCROFT,2021,10,3,167200.0,55733.333333333336,811.0,581518.4956843404
WOODCROFT,2021,11,1,75000.0,75000.0,811.0,581518.4956843404
WOODCROFT,2021,12,2,25000.0,12500.0,811.0,581518.4956843404
WOODCROFT,2022,1,1,350000.0,350000.0,811.0,581518.4956843404
WOODCROFT,2022,3,2,2006000.0,1003000.0,811.0,581518.4956843404
WOODCROFT,2022,5,3,155000.0,51666.666666666664,811.0,581518.4956843404
WOODCROFT,2022,6,6,105000.0,35000.0,811.0,581518.4956843404
WOODCROFT,2022,7,2,7200000.0,7200000.0,811.0,581518.4956843404
WOODCROFT,2022,8,1,0.0,,811.0,581518.4956843404
WOODCROFT,2022,10,5,3237300.0,809325.0,811.0,581518.4956843404
WOODCROFT,2023,2,2,85000.0,85000.0,811.0,581518.4956843404
WOODCROFT,2023,5,2,2258247.0,2258247.0,811.0,581518.4956843404
WOODCROFT,2023,6,4,150000.0,75000.0,811.0,581518.4956843404
WOODCROFT,2023,7,5,104663852.0,52331926.0,811.0,581518.4956843404
WOODCROFT,2023,8,3,215000.0,107500.0,811.0,581518.4956843404
WOODCROFT,2023,10,4,2584821.0,1292410.5,811.0,581518.4956843404
WOODCROFT,2023,11,1,2000.0,2000.0,811.0,581518.4956843404
WOODCROFT,2023,12,1,19950368.0,19950368.0,811.0,581518.4956843404
WOODCROFT,2024,2,1,20000.0,20000.0,811.0,581518.4956843404
WOODCROFT,2024,3,2,0.0,,811.0,581518.4956843404
WOODCROFT,2024,4,2,340000.0,170000.0,811.0,581518.4956843404
WOODCROFT,2024,5,1,0.0,,811.0,581518.4956843404
WOODCROFT,2024,6,3,137500.0,45833.333333333336,811.0,581518.4956843404
WOODCROFT,2024,7,1,0.0,,811.0,581518.4956843404
WOODCROFT,2024,9,2,919570.0,459785.0,811.0,581518.4956843404
WOODCROFT,2024,10,4,1082440.0,541220.0,811.0,581518.4956843404
WOODCROFT,2024,11,1,60369.0,60369.0,811.0,581518.4956843404
WOODCROFT,2024,12,1,0.0,,811.0,581518.4956843404
WOODCROFT,2025,1,1,150000.0,150000.0,811.0,581518.4956843404
WOODCROFT,2025,2,5,2632750.0,526550.0,811.0,581518.4956843404
WOODCROFT,2025,3,1,60000.0,60000.0,811.0,581518.4956843404
WOODCROFT,2025,4,2,256000.0,128000.0,811.0,581518.4956843404
WOODCROFT,2025,5,3,310000.0,103333.33333333333,811.0,581518.4956843404
WOODCROFT,2025,6,1,0.0,,811.0,581518.4956843404
WOODCROFT,2025,7,11,138000.0,46000.0,811.0,581518.4956843404
WOODCROFT,2025,9,4,492000.0,246000.0,811.0,581518.4956843404
WOODCROFT,2025,10,7,16552390.0,3310478.0,811.0,581518.4956843404
WOODCROFT,2025,11,4,524000.0,131000.0,811.0,581518.4956843404
WOODCROFT,2025,12,3,0.0,,811.0,581518.4956843404
WÎHKWÊNTÔWIN,2019,1,4,457000.0,114250.0,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2019,2,8,3136410.0,392051.25,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2019,3,9,5686729.0,631858.7777777778,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2019,4,6,1591197.0,265199.5,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2019,5,12,2297790.0,287223.75,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2019,6,11,1065749.0,96886.27272727272,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2019,7,12,5254335.0,437861.25,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2019,8,4,2420000.0,605000.0,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2019,9,9,1794761.0,224345.125,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2019,10,5,207000.0,41400.0,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2019,11,9,800500.0,88944.44444444444,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2019,12,4,349000.0,116333.33333333333,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2020,1,5,520000.0,104000.0,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2020,2,7,41988653.0,5998379.0,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2020,3,11,10551330.0,959211.8181818182,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2020,4,3,240500.0,80166.66666666667,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2020,5,9,1486225.0,165136.11111111112,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2020,6,4,751950.0,187987.5,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2020,7,9,2818044.0,352255.5,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2020,8,6,1689000.0,281500.0,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2020,9,8,3613959.0,451744.875,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2020,10,8,1045000.0,174166.66666666666,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2020,11,5,400000.0,80000.0,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2020,12,6,339701.0,56616.833333333336,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2021,1,6,1279131.0,213188.5,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2021,2,4,321679.0,80419.75,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2021,3,10,1952380.0,195238.0,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2021,4,6,659800.0,131960.0,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2021,5,5,1096782.0,219356.4,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2021,6,11,2015920.0,183265.45454545456,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2021,7,10,1567708.0,156770.8,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2021,8,12,2954140.0,246178.33333333334,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2021,9,14,1711376.0,122241.14285714286,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2021,10,8,32482116.0,4060264.5,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2021,11,2,25001.0,12500.5,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2021,12,11,30461057.0,2769187.0,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2022,1,5,40955580.0,8191116.0,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2022,2,2,3301257.0,1650628.5,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2022,3,9,2137510.0,237501.11111111112,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2022,4,11,1665138.0,151376.18181818182,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2022,5,9,441800.0,49088.88888888889,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2022,6,12,7698639.0,699876.2727272727,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2022,7,9,8757305.0,973033.8888888889,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2022,8,9,4670601.0,518955.6666666667,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2022,9,7,30426384.0,4346626.285714285,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2022,10,3,800000.0,400000.0,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2022,11,8,2303000.0,287875.0,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2022,12,11,21120279.0,1920025.3636363635,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2023,1,6,261200.0,43533.333333333336,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2023,2,6,1170317.0,195052.83333333334,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2023,3,4,2521500.0,630375.0,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2023,4,5,216785.0,43357.0,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2023,5,7,951800.0,135971.42857142858,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2023,6,9,971870.0,121483.75,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2023,7,8,1267747.0,158468.375,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2023,8,4,2807106.0,701776.5,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2023,9,7,1668890.0,238412.85714285713,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2023,10,5,1800500.0,360100.0,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2023,11,5,22879267.0,4575853.4,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2023,12,5,837000.0,167400.0,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2024,1,7,7185794.0,1026542.0,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2024,2,7,3298561.0,471223.0,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2024,3,3,250093.0,83364.33333333333,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2024,4,6,610000.0,101666.66666666667,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2024,5,8,23151922.0,2893990.25,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2024,7,6,902843.0,180568.6,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2024,8,10,10400850.0,1040085.0,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2024,9,5,4344561.0,1086140.25,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2024,10,4,3796022.0,949005.5,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2024,11,8,2945997.0,490999.5,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2024,12,3,926600.0,308866.6666666667,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2025,1,3,24262911.0,8087637.0,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2025,2,9,954999.0,119374.875,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2025,3,12,4176446.0,348037.1666666667,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2025,4,9,1931000.0,214555.55555555556,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2025,5,5,408000.0,81600.0,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2025,6,6,2390737.0,398456.1666666667,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2025,7,9,1287912.0,143101.33333333334,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2025,8,4,85000.0,42500.0,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2025,9,4,286788.0,71697.0,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2025,10,10,1803844.0,180384.4,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2025,11,3,189744.0,63248.0,12086.0,335967.19344696344
WÎHKWÊNTÔWIN,2025,12,3,846725.0,282241.6666666667,12086.0,335967.19344696344
YELLOWHEAD CORRIDOR EAST,2019,1,1,400000.0,400000.0,184.0,1512470.108695652
YELLOWHEAD CORRIDOR EAST,2019,3,3,839000.0,279666.6666666667,184.0,1512470.108695652
YELLOWHEAD CORRIDOR EAST,2019,4,1,10000.0,10000.0,184.0,1512470.108695652
YELLOWHEAD CORRIDOR EAST,2019,6,1,852896.0,852896.0,184.0,1512470.108695652
YELLOWHEAD CORRIDOR EAST,2019,7,1,30000.0,30000.0,184.0,1512470.108695652
YELLOWHEAD CORRIDOR EAST,2019,10,1,125000.0,125000.0,184.0,1512470.108695652
YELLOWHEAD CORRIDOR EAST,2020,1,2,2525000.0,1262500.0,184.0,1512470.108695652
YELLOWHEAD CORRIDOR EAST,2020,3,1,8000.0,8000.0,184.0,1512470.108695652
YELLOWHEAD CORRIDOR EAST,2020,9,1,0.0,0.0,184.0,1512470.108695652
YELLOWHEAD CORRIDOR EAST,2020,10,1,35000.0,35000.0,184.0,1512470.108695652
YELLOWHEAD CORRIDOR EAST,2021,1,3,45000.0,15000.0,184.0,1512470.108695652
YELLOWHEAD CORRIDOR EAST,2021,3,1,133298.0,133298.0,184.0,1512470.108695652
YELLOWHEAD CORRIDOR EAST,2021,4,2,287500.0,143750.0,184.0,1512470.108695652
YELLOWHEAD CORRIDOR EAST,2021,8,1,12500.0,12500.0,184.0,1512470.108695652
YELLOWHEAD CORRIDOR EAST,2022,2,1,2000000.0,2000000.0,184.0,1512470.108695652
YELLOWHEAD CORRIDOR EAST,2022,4,1,10000.0,10000.0,184.0,1512470.108695652
YELLOWHEAD CORRIDOR EAST,2022,6,1,329284.0,329284.0,184.0,1512470.108695652
YELLOWHEAD CORRIDOR EAST,2023,5,1,50000.0,50000.0,184.0,1512470.108695652
YELLOWHEAD CORRIDOR EAST,2023,6,1,0.0,0.0,184.0,1512470.108695652
YELLOWHEAD CORRIDOR EAST,2023,9,1,10000.0,10000.0,184.0,1512470.108695652
YELLOWHEAD CORRIDOR EAST,2023,12,1,6000000.0,6000000.0,184.0,1512470.108695652
YELLOWHEAD CORRIDOR EAST,2024,3,2,340000.0,170000.0,184.0,1512470.108695652
YELLOWHEAD CORRIDOR EAST,2024,11,1,120000.0,120000.0,184.0,1512470.108695652
YELLOWHEAD CORRIDOR EAST,2025,1,1,120000.0,120000.0,184.0,1512470.108695652
YELLOWHEAD CORRIDOR EAST,2025,2,2,15000.0,7500.0,184.0,1512470.108695652
YELLOWHEAD CORRIDOR EAST,2025,5,1,5200000.0,5200000.0,184.0,1512470.108695652
YELLOWHEAD CORRIDOR EAST,2025,6,1,2500.0,2500.0,184.0,1512470.108695652
